domain,tld,ml_probability,source,is_featureless,domain_length,entropy,contains_brand,cert_is_lets_encrypt,cert_subject_has_org,is_dangerous_tld,is_legitimate_tld
context.vc,vc,0.17532493,jpcert,False,10.0,2.9219280948873623,0.0,0.0,0.0,False,False
dvegov.cn,cn,0.17868738,phishtank,False,9.0,2.94770277922009,0.0,1.0,0.0,True,False
jsft.dk,dk,0.18306921,phishtank,False,7.0,2.807354922057604,0.0,0.0,0.0,False,False
hzoq.cn,cn,0.18375921,certificates,False,7.0,2.807354922057604,0.0,1.0,0.0,True,False
aoem.shop,shop,0.18514448,certificates,False,9.0,2.94770277922009,0.0,0.0,0.0,False,False
uspebxfu.top,top,0.18703535,phishtank,False,12.0,3.2516291673878226,0.0,1.0,0.0,True,False
ns2bradesc.online,online,0.18931074,phishtank,False,17.0,3.5724694587701364,0.0,1.0,0.0,True,False
diary-jp.icu,icu,0.18938172,phishtank,False,12.0,3.418295834054489,0.0,1.0,0.0,True,False
metamaskt.cc,cc,0.1897389,jpcert,False,12.0,2.918295834054489,0.0,0.0,0.0,True,False
atelierdeleah.eleven.ma,ma,0.19059247,jpcert,False,23.0,3.168724588286137,0.0,0.0,0.0,False,False
2q4npu.sbs,sbs,0.19273677,phishtank,False,10.0,3.1219280948873624,0.0,0.0,0.0,True,False
provinciaringreso.online,online,0.19558156,phishtank,False,24.0,3.438721875540867,0.0,1.0,0.0,True,False
tjdgxy.com.cn,cn,0.1966244,jpcert,False,13.0,3.392747410448785,0.0,0.0,0.0,True,False
oioaqf.cc,cc,0.19719307,jpcert,False,9.0,2.725480556997868,0.0,1.0,0.0,True,False
lvaib.cn,cn,0.19800875,phishtank,False,8.0,3.0,0.0,1.0,0.0,True,False
specialm.cn,cn,0.19860026,jpcert,False,11.0,3.277613436819116,0.0,1.0,0.0,True,False
fnopz.cn,cn,0.20097296,jpcert,False,8.0,2.75,0.0,0.0,0.0,True,False
cfbn.com.cn,cn,0.2011677,certificates,False,11.0,2.663532754804255,0.0,0.0,0.0,True,False
jllia.cn,cn,0.2012805,jpcert,False,8.0,2.75,0.0,1.0,0.0,True,False
tepcocheckout.me,me,0.20188124,certificates,False,16.0,3.1556390622295662,0.0,1.0,0.0,False,False
arvinhe.club,club,0.2025388,jpcert,False,12.0,3.584962500721156,0.0,1.0,0.0,False,False
zozo2726.cc,cc,0.20338446,jpcert,False,11.0,2.7321588913645702,0.0,1.0,0.0,True,False
mooney.agrinov.tn,tn,0.20427935,phishtank,False,17.0,3.4104172527605203,0.0,1.0,0.0,False,False
aaxlx.cn,cn,0.20673817,phishtank,False,8.0,2.5,0.0,1.0,0.0,True,False
accoun.lifechanger.cn,cn,0.20797981,certificates,False,21.0,3.4992275417233563,0.0,0.0,0.0,True,False
veasf.cn,cn,0.20835146,phishtank,False,8.0,3.0,0.0,1.0,0.0,True,False
izykdq.top,top,0.20983842,phishtank,False,10.0,3.321928094887362,0.0,1.0,0.0,True,False
secure-jp.icu,icu,0.21016133,phishtank,False,13.0,3.238901256602631,0.0,1.0,0.0,True,False
ouvih.cn,cn,0.21027407,jpcert,False,8.0,3.0,0.0,1.0,0.0,True,False
dejoq.cn,cn,0.21166058,jpcert,False,8.0,3.0,0.0,1.0,0.0,True,False
ralkuten.xyz,xyz,0.21182616,jpcert,False,12.0,3.584962500721156,0.0,1.0,0.0,True,False
ads2.xyz,xyz,0.21350841,jpcert,False,8.0,3.0,0.0,1.0,0.0,True,False
svmschool.edu.bd,bd,0.21364836,jpcert,False,16.0,3.5,0.0,1.0,0.0,False,False
hassantesting.trionex.pk,pk,0.21515276,phishtank,False,24.0,3.6572682296173897,0.0,1.0,0.0,False,False
kurmoekoyanato.cc,cc,0.21576273,certificates,False,17.0,3.4548223999466066,0.0,1.0,0.0,True,False
access-net.co.za,za,0.21947655,phishtank,False,16.0,3.202819531114783,0.0,1.0,0.0,False,False
rxqi.cn,cn,0.22006786,jpcert,False,7.0,2.807354922057604,0.0,1.0,0.0,True,False
eki-co-jp.icu,icu,0.22038445,jpcert,False,13.0,3.238901256602631,0.0,1.0,0.0,True,False
acenmxcosexmeco.cc,cc,0.22225583,jpcert,False,18.0,2.927451224964519,0.0,0.0,0.0,True,False
hpcc.org.cn,cn,0.223251,certificates,False,11.0,2.8453509366224368,0.0,0.0,0.0,True,False
volez.cn,cn,0.22483964,jpcert,False,8.0,3.0,0.0,1.0,0.0,True,False
vmoqz.cn,cn,0.22642882,phishtank,False,8.0,3.0,0.0,0.0,0.0,True,False
sfvog.cn,cn,0.22969273,phishtank,False,8.0,3.0,0.0,0.0,0.0,True,False
sec82.com.pl,pl,0.2353132,phishtank,False,12.0,3.2516291673878226,0.0,1.0,0.0,False,False
1tftdctr2.lat,lat,0.2354559,phishtank,False,13.0,3.085055102756477,0.0,0.0,0.0,True,False
hezemusheng.cn,cn,0.23643954,certificates,False,14.0,3.182005814760214,0.0,1.0,0.0,True,False
sh-ort.app,app,0.23660584,jpcert,False,10.0,3.1219280948873624,0.0,1.0,0.0,False,False
d14yivgrx6.icu,icu,0.23736905,phishtank,False,14.0,3.6644977792004623,0.0,1.0,0.0,True,False
seasidesurfshop.shop,shop,0.23775956,jpcert,False,20.0,3.3414460711655214,0.0,1.0,0.0,False,False
0dveg1.xyz,xyz,0.23815282,phishtank,False,10.0,3.321928094887362,0.0,0.0,0.0,True,False
sbi-oc.top,top,0.23990323,phishtank,False,10.0,3.121928094887362,0.0,1.0,0.0,True,False
kvuronekocyavmaito.me,me,0.2409775,certificates,False,21.0,3.689703732199547,0.0,1.0,0.0,False,False
wioenl.cn,cn,0.2413124,jpcert,False,9.0,2.94770277922009,0.0,1.0,0.0,True,False
kuronekoyamat.cc,cc,0.24210162,certificates,False,16.0,3.5,0.0,1.0,0.0,True,False
expressllane-orgxok.vip,vip,0.24560502,phishtank,False,23.0,3.795088586397732,0.0,1.0,0.0,False,False
sodexo-push.amapps.cz,cz,0.24566348,phishtank,False,21.0,3.653756708287001,0.0,1.0,0.0,False,False
armoniaterapias.cl,cl,0.24578863,phishtank,False,18.0,3.5032583347756456,0.0,1.0,0.0,False,False
kucoin.dog,dog,0.24747773,certificates,False,10.0,3.121928094887362,0.0,0.0,0.0,False,False
rqhl.cn,cn,0.24752627,phishtank,False,7.0,2.807354922057604,0.0,0.0,0.0,True,False
babyou.cn,cn,0.24763957,jpcert,False,9.0,2.94770277922009,0.0,1.0,0.0,True,False
gestion-relay.info,info,0.249016,phishtank,False,18.0,3.7254805569978675,0.0,1.0,0.0,False,False
electrorecycle.cl,cl,0.24971634,jpcert,False,17.0,2.74894004700543,0.0,1.0,0.0,False,False
amejp.top,top,0.25109252,certificates,False,9.0,2.94770277922009,0.0,1.0,0.0,True,False
zhoujcbli.shop,shop,0.25179362,phishtank,False,14.0,3.521640636343319,0.0,1.0,0.0,False,False
cgpdzw.top,top,0.2535234,phishtank,False,10.0,3.121928094887362,0.0,1.0,0.0,True,False
zkxyiji.cn,cn,0.25456417,jpcert,False,10.0,3.121928094887362,0.0,1.0,0.0,True,False
akunronekeoyasmati.me,me,0.25464928,certificates,False,21.0,3.5585186130489057,0.0,1.0,0.0,False,False
biepo.cn,cn,0.25513533,jpcert,False,8.0,3.0,0.0,1.0,0.0,True,False
qge8o8.cn,cn,0.25755936,jpcert,False,9.0,2.94770277922009,0.0,1.0,0.0,True,False
vpasso.top,top,0.25934905,certificates,False,10.0,2.721928094887362,0.0,1.0,0.0,True,False
updoijw.top,top,0.26202667,jpcert,False,11.0,3.0957952550009344,0.0,1.0,0.0,True,False
hohorcu.top,top,0.26389104,phishtank,False,11.0,2.845350936622437,0.0,1.0,0.0,True,False
qm0fc7pv.lat,lat,0.263983,phishtank,False,12.0,3.584962500721156,0.0,0.0,0.0,True,False
smbc-cardone.icu,icu,0.26520562,phishtank,False,16.0,3.702819531114783,0.0,1.0,0.0,True,False
mercar.cyou,cyou,0.26550472,jpcert,False,11.0,3.095795255000934,0.0,1.0,0.0,True,False
pnqmdib.top,top,0.26643682,jpcert,False,11.0,3.2776134368191165,0.0,1.0,0.0,True,False
skypersystems.com.pk,pk,0.26793975,phishtank,False,20.0,3.321928094887362,0.0,1.0,0.0,False,False
asrefem.top,top,0.26998627,jpcert,False,11.0,3.277613436819116,0.0,1.0,0.0,True,False
mws8t1f2.lat,lat,0.27038765,phishtank,False,12.0,3.418295834054489,0.0,0.0,0.0,True,False
steamworkshopvoting.com,com,0.27773792,phishtank,False,23.0,3.9148663038831004,1.0,1.0,0.0,False,True
shinkansenjr-central-co-jp.in,in,0.2807136,jpcert,False,29.0,3.810928306279287,0.0,1.0,0.0,False,False
megancroft.bond,bond,0.2810247,certificates,False,15.0,3.6402239289418516,0.0,0.0,0.0,False,False
tanxa.cn,cn,0.28608513,jpcert,False,8.0,2.5,0.0,1.0,0.0,True,False
asrksfog.click,click,0.28712583,phishtank,False,14.0,3.378783493486176,0.0,0.0,0.0,True,False
services-online.click,click,0.2886827,jpcert,False,21.0,3.4273334938982645,0.0,0.0,0.0,True,False
benmtyty.top,top,0.28873095,phishtank,False,12.0,3.0220552088742005,0.0,1.0,0.0,True,False
rgui48fio.lat,lat,0.29138973,phishtank,False,13.0,3.5465935642949384,0.0,1.0,0.0,True,False
ng1v2q6q.lat,lat,0.30048975,phishtank,False,12.0,3.418295834054489,0.0,0.0,0.0,True,False
smpitabyfds.sch.id,id,0.30197674,phishtank,False,18.0,3.5724312513221195,0.0,1.0,0.0,False,False
paypal-home.com,com,0.30841392,phishtank,False,15.0,3.3735572622751855,1.0,1.0,0.0,False,True
senva.com.cn,cn,0.31650648,certificates,False,12.0,3.084962500721156,0.0,1.0,0.0,True,False
uuhqyq.cn,cn,0.31724188,jpcert,False,9.0,2.725480556997868,0.0,1.0,0.0,True,False
cr-bcrsesegs.icu,icu,0.31780168,phishtank,False,16.0,3.1556390622295662,0.0,1.0,0.0,True,False
attacker.com,com,0.31819075,phishtank,False,12.0,3.084962500721156,1.0,1.0,0.0,False,True
jp-pay-pay.top,top,0.31973246,jpcert,False,14.0,2.8073549220576046,0.0,1.0,0.0,True,False
grsto.xyz,xyz,0.3200097,jpcert,False,9.0,3.169925001442312,0.0,0.0,0.0,True,False
piyjha.cn,cn,0.32771352,jpcert,False,9.0,3.169925001442312,0.0,1.0,0.0,True,False
webmexicana.top,top,0.32877916,phishtank,False,15.0,3.6402239289418516,0.0,1.0,0.0,True,False
renouvellement-abonnements-netflix.com,com,0.3315203,phishtank,False,38.0,3.769485159038742,1.0,1.0,0.0,False,True
toprocese.life,life,0.33197677,jpcert,False,14.0,3.3248629576173574,0.0,1.0,0.0,False,False
epoioss.sbs,sbs,0.33237824,jpcert,False,11.0,2.550340709546388,0.0,1.0,0.0,True,False
kuranckoyemato.cfd,cfd,0.33522835,jpcert,False,18.0,3.7254805569978675,0.0,1.0,0.0,True,False
audacia.cn,cn,0.3355379,certificates,False,10.0,2.6464393446710153,0.0,1.0,0.0,True,False
suivi-mondial-relay-fr.info,info,0.33628878,phishtank,False,27.0,3.8380398168981555,0.0,1.0,0.0,False,False
softban.info,info,0.33721328,jpcert,False,12.0,3.084962500721156,0.0,0.0,0.0,False,False
uniquederma.com.cn,cn,0.3377309,jpcert,False,18.0,3.503258334775645,0.0,1.0,0.0,True,False
rxqod6.sbs,sbs,0.33853573,phishtank,False,10.0,3.1219280948873624,0.0,0.0,0.0,True,False
defakto.cn,cn,0.33877376,jpcert,False,10.0,3.321928094887362,0.0,1.0,0.0,True,False
famoty.cn,cn,0.34323224,jpcert,False,9.0,3.169925001442312,0.0,1.0,0.0,True,False
servicesevri.today,today,0.34391657,phishtank,False,18.0,3.4613201402110083,0.0,1.0,0.0,False,False
asdasdasdasd.life,life,0.34418878,phishtank,False,17.0,2.6756981353679867,0.0,1.0,0.0,False,False
ufjmufg.icu,icu,0.34792644,jpcert,False,11.0,2.845350936622437,0.0,1.0,0.0,True,False
einvy.cn,cn,0.34932342,jpcert,False,8.0,2.75,0.0,1.0,0.0,True,False
evricourier-notified.top,top,0.35177243,phishtank,False,24.0,3.5739348962840563,0.0,1.0,0.0,True,False
zozo-shop.cc,cc,0.35299668,jpcert,False,12.0,2.8553885422075336,0.0,1.0,0.0,True,False
httiotm.top,top,0.35389033,certificates,False,11.0,2.5503407095463886,0.0,1.0,0.0,True,False
pug.gl,gl,0.35404065,jpcert,False,6.0,2.2516291673878226,0.0,1.0,0.0,False,False
transition-routiere.info,info,0.35431737,phishtank,False,24.0,3.3758145836939115,0.0,1.0,0.0,False,False
ydbktvozvz.top,top,0.35531777,jpcert,False,14.0,3.2359263506290334,0.0,0.0,0.0,True,False
amanon.ml,ml,0.3567895,certificates,False,9.0,2.5032583347756456,0.0,1.0,0.0,True,False
fincen-us.info,info,0.35696265,phishtank,False,14.0,3.182005814760214,0.0,1.0,0.0,False,False
nprant-naice-amoneomn.top,top,0.35753575,jpcert,False,25.0,3.399079570624174,0.0,0.0,0.0,True,False
emtitpd.top,top,0.35774633,jpcert,False,11.0,2.8453509366224368,0.0,1.0,0.0,True,False
lifecard.icu,icu,0.357984,jpcert,False,12.0,3.2516291673878226,0.0,1.0,0.0,True,False
ufjbank.icu,icu,0.35865232,certificates,False,11.0,3.2776134368191165,0.0,1.0,0.0,True,False
834983.club,club,0.3606528,jpcert,False,11.0,3.0957952550009344,0.0,1.0,0.0,False,False
amzdj.top,top,0.3622578,certificates,False,9.0,3.169925001442312,0.0,0.0,0.0,True,False
idf-dhl.com,com,0.364513,phishtank,False,11.0,3.2776134368191165,1.0,1.0,0.0,False,True
rakutenvdn.com,com,0.36539006,jpcert,False,14.0,3.6644977792004623,1.0,1.0,0.0,False,True
rakutenbzr.com,com,0.36539006,jpcert,False,14.0,3.6644977792004623,1.0,1.0,0.0,False,True
amirmzndrni.ir,ir,0.37177396,phishtank,False,14.0,2.8423709931771093,0.0,1.0,0.0,False,False
update-amazaon-co-jp.icu,icu,0.37385106,jpcert,False,24.0,3.7201755214643453,0.0,0.0,0.0,True,False
depadovawest.com.ng,ng,0.37429017,jpcert,False,19.0,3.7216117239699003,0.0,1.0,0.0,False,False
chemistrylabequipment.com,com,0.3745171,jpcert,False,25.0,4.023465189601645,0.0,1.0,0.0,False,True
othertea.cn,cn,0.37765983,certificates,False,11.0,3.0957952550009344,0.0,1.0,0.0,True,False
hokkbkubank.top,top,0.3784279,certificates,False,15.0,3.106890595608518,0.0,1.0,0.0,True,False
hlxfgj.shop,shop,0.382154,jpcert,False,11.0,3.2776134368191165,0.0,1.0,0.0,False,False
radar-circulation.info,info,0.38255548,phishtank,False,22.0,3.5383105956150054,0.0,1.0,0.0,False,False
suporte-caixageral.com,com,0.38323945,phishtank,False,22.0,3.879664004902593,1.0,1.0,0.0,False,True
planmil.cl,cl,0.38462082,phishtank,False,10.0,2.8464393446710154,0.0,1.0,0.0,False,False
dyyhj03.xyz,xyz,0.38517103,jpcert,False,11.0,3.027169118440619,0.0,0.0,0.0,True,False
rtdmuvlcaitm.xyz,xyz,0.38528615,jpcert,False,16.0,3.75,0.0,1.0,0.0,True,False
uacm.cn,cn,0.38581547,jpcert,False,7.0,2.5216406363433186,0.0,1.0,0.0,True,False
kuronekikuchito.icu,icu,0.38669187,certificates,False,19.0,3.2866294867861954,0.0,1.0,0.0,True,False
metamesk-io.me,me,0.39107087,phishtank,False,14.0,3.128085278891395,0.0,1.0,0.0,False,False
trashtheinch.icu,icu,0.39116243,phishtank,False,16.0,3.327819531114783,0.0,1.0,0.0,True,False
mufg-motivate.pro,pro,0.39336744,jpcert,False,17.0,3.734521664779752,0.0,1.0,0.0,False,False
3-d.com.cn,cn,0.39558938,certificates,False,10.0,2.921928094887362,0.0,1.0,0.0,True,False
pfddo.cn,cn,0.39955342,jpcert,False,8.0,2.75,0.0,1.0,0.0,True,False
scboutttique.shop,shop,0.40564644,jpcert,False,17.0,3.4548223999466066,0.0,1.0,0.0,False,False
e8xcbl.xyz,xyz,0.4066021,phishtank,False,10.0,3.121928094887362,0.0,0.0,0.0,True,False
8zwh5ip8.top,top,0.4071984,phishtank,False,12.0,3.2516291673878226,0.0,1.0,0.0,True,False
brabra-trocadepontos.shop,shop,0.4103845,phishtank,False,25.0,3.6234651896016463,0.0,0.0,0.0,False,False
corre-os.top,top,0.4107941,certificates,False,12.0,3.0220552088742,0.0,1.0,0.0,True,False
nidwf.cn,cn,0.4132828,jpcert,False,8.0,2.75,0.0,1.0,0.0,True,False
myjcb.vip,vip,0.41415513,jpcert,False,9.0,3.169925001442312,0.0,1.0,0.0,False,False
daukhonamngonb.icu,icu,0.41583994,certificates,False,18.0,3.5724312513221195,0.0,1.0,0.0,True,False
kurkoyamato.one,one,0.4168007,jpcert,False,15.0,3.3232314287976203,0.0,1.0,0.0,False,False
guriroom.blog,blog,0.4169158,jpcert,False,13.0,3.0269868333592873,0.0,1.0,0.0,False,False
myidmoicerd08.top,top,0.41721565,jpcert,False,17.0,3.6168746059562227,0.0,0.0,0.0,True,False
elta-sk.top,top,0.42174545,phishtank,False,11.0,3.277613436819116,0.0,1.0,0.0,True,False
sbi-cx.top,top,0.4220003,phishtank,False,10.0,3.321928094887362,0.0,1.0,0.0,True,False
blueskytaxgroup.com,com,0.42357704,certificates,False,19.0,4.03740119765411,0.0,1.0,0.0,False,True
alert-importltaupy.0hi.me,me,0.42362753,phishtank,False,25.0,3.813660689688185,0.0,1.0,0.0,False,False
canhcangungona.icu,icu,0.42503685,certificates,False,18.0,2.974937501201927,0.0,1.0,0.0,True,False
adopter.shop,shop,0.42644078,certificates,False,12.0,3.2516291673878226,0.0,0.0,0.0,False,False
smbc-cardbv.xyz,xyz,0.42644745,phishtank,False,15.0,3.640223928941851,0.0,1.0,0.0,True,False
lfchuangke.cn,cn,0.42700383,certificates,False,13.0,3.3927474104487847,0.0,1.0,0.0,True,False
120jj.cn,cn,0.42989755,certificates,False,8.0,2.75,0.0,0.0,0.0,True,False
chrome-up.club,club,0.43032786,certificates,False,14.0,3.521640636343319,0.0,0.0,0.0,False,False
aniradi.cn,cn,0.4310592,jpcert,False,10.0,2.721928094887362,0.0,1.0,0.0,True,False
radhix-mycqsarcb.top,top,0.43148085,jpcert,False,20.0,4.021928094887362,0.0,0.0,0.0,True,False
247casino.info,info,0.43323427,phishtank,False,14.0,3.378783493486176,0.0,1.0,0.0,False,False
gwcj.cn,cn,0.43694508,certificates,False,7.0,2.5216406363433186,0.0,1.0,0.0,True,False
baoshuntouzi.cn,cn,0.43866435,jpcert,False,15.0,3.5068905956085183,0.0,1.0,0.0,True,False
q8u.top,top,0.43884656,certificates,False,7.0,2.807354922057604,0.0,1.0,0.0,True,False
regulation-route.info,info,0.43991965,phishtank,False,21.0,3.594465636961452,0.0,1.0,0.0,False,False
qdbkiexyyvho.xyz,xyz,0.44128487,jpcert,False,16.0,3.577819531114783,0.0,1.0,0.0,True,False
kuronokoyamato.top,top,0.44248194,jpcert,False,18.0,3.1916116417513782,0.0,1.0,0.0,True,False
aexoskpskhhh.top,top,0.44339538,jpcert,False,16.0,3.202819531114783,0.0,0.0,0.0,True,False
correosplus.cc,cc,0.44430932,phishtank,False,14.0,3.039148671903071,0.0,1.0,0.0,True,False
marianne-urge.click,click,0.44467956,phishtank,False,19.0,3.6163485660751635,0.0,1.0,0.0,True,False
maajcb.sbs,sbs,0.44631508,certificates,False,10.0,2.7219280948873625,0.0,1.0,0.0,True,False
login-copreverythingish.xyz,xyz,0.44659424,jpcert,False,27.0,4.060262039120378,0.0,1.0,0.0,True,False
aifulvipprojp.sbs,sbs,0.45164332,jpcert,False,17.0,3.572469458770136,0.0,1.0,0.0,True,False
accoun.aabuh.cn,cn,0.4519879,jpcert,False,15.0,2.8729055953200557,0.0,1.0,0.0,True,False
rinall.top,top,0.45385435,jpcert,False,10.0,3.121928094887362,0.0,0.0,0.0,True,False
p2j.top,top,0.45411757,certificates,False,7.0,2.5216406363433186,0.0,1.0,0.0,True,False
telepeage-impaye.info,info,0.4553267,phishtank,False,21.0,3.553763114472245,0.0,1.0,0.0,False,False
amsri.top,top,0.4553993,certificates,False,9.0,3.169925001442312,0.0,1.0,0.0,True,False
amsbi.top,top,0.4553993,certificates,False,9.0,3.169925001442312,0.0,1.0,0.0,True,False
feab.com.cn,cn,0.45630464,jpcert,False,11.0,3.095795255000934,0.0,0.0,0.0,True,False
qepi.com.cn,cn,0.45630464,jpcert,False,11.0,3.095795255000934,0.0,0.0,0.0,True,False
mtxympc.cn,cn,0.45863318,phishtank,False,10.0,2.9219280948873623,0.0,0.0,0.0,True,False
9q2md.xyz,xyz,0.4593894,phishtank,False,9.0,3.169925001442312,0.0,0.0,0.0,True,False
kuromekoyantao.top,top,0.45942143,certificates,False,18.0,3.3921472236645345,0.0,1.0,0.0,True,False
discountdealsmarket.icu,icu,0.46154094,certificates,False,23.0,3.8279097821439705,0.0,1.0,0.0,True,False
haueoseai.icu,icu,0.46230564,jpcert,False,13.0,3.085055102756477,0.0,0.0,0.0,True,False
verfication-my-ama.zone,zone,0.46664664,jpcert,False,23.0,3.795088586397733,0.0,0.0,0.0,False,False
aifulbizc.sbs,sbs,0.46745738,jpcert,False,13.0,3.238901256602631,0.0,1.0,0.0,True,False
xraiarisou8.top,top,0.46757188,jpcert,False,15.0,3.3735572622751846,0.0,0.0,0.0,True,False
www.orange-clubprive.fr,fr,0.4699613,phishtank,False,23.0,3.9361804341297555,1.0,0.0,0.0,False,True
gereniwi.ne.pw,pw,0.47044012,jpcert,False,14.0,2.8962915290459277,0.0,1.0,0.0,True,False
qmxtcyecxupe.xyz,xyz,0.4705213,jpcert,False,16.0,3.327819531114783,0.0,1.0,0.0,True,False
hpakan.cn,cn,0.47268584,jpcert,False,9.0,2.725480556997868,0.0,1.0,0.0,True,False
4yagra.lat,lat,0.47522187,phishtank,False,10.0,2.8464393446710154,0.0,1.0,0.0,True,False
smbodc.top,top,0.47541055,certificates,False,10.0,3.121928094887362,0.0,0.0,0.0,True,False
checkinsurance.org.in,in,0.47602025,phishtank,False,21.0,3.5585186130489057,0.0,1.0,0.0,False,False
582097-coinbase.com,com,0.47644106,phishtank,False,19.0,4.03740119765411,1.0,0.0,0.0,False,True
aifulbizd.sbs,sbs,0.4778592,jpcert,False,13.0,3.238901256602631,0.0,1.0,0.0,True,False
www.financeiro.vc,vc,0.48022154,phishtank,False,17.0,3.3371753411230776,0.0,1.0,0.0,False,False
hdhjf2sm.lat,lat,0.48041654,phishtank,False,12.0,3.418295834054489,0.0,0.0,0.0,True,False
geof.cn,cn,0.48430756,jpcert,False,7.0,2.807354922057604,0.0,1.0,0.0,True,False
aeon.wanbiquan.cn,cn,0.4843476,jpcert,False,17.0,3.2195282822995477,0.0,1.0,0.0,True,False
xcicn.cn,cn,0.4856509,phishtank,False,8.0,2.1556390622295662,0.0,1.0,0.0,True,False
dgtl0es-sede.cfd,cfd,0.48740983,jpcert,False,16.0,3.2806390622295662,0.0,1.0,0.0,True,False
z03gn0.sbs,sbs,0.48769882,phishtank,False,10.0,2.9219280948873623,0.0,0.0,0.0,True,False
i7yk1x.top,top,0.48857903,phishtank,False,10.0,3.321928094887362,0.0,1.0,0.0,True,False
derbhnyn.cyou,cyou,0.4891895,phishtank,False,13.0,3.3927474104487847,0.0,1.0,0.0,True,False
2kje0t.top,top,0.48961848,phishtank,False,10.0,3.121928094887362,0.0,1.0,0.0,True,False
accoun.aueyo.cn,cn,0.4911616,certificates,False,15.0,2.9232314287976204,0.0,1.0,0.0,True,False
kuronekoyamcato.top,top,0.4916233,jpcert,False,19.0,3.511085408180427,0.0,0.0,0.0,True,False
3t.fit,fit,0.49313715,certificates,False,6.0,2.2516291673878226,0.0,1.0,0.0,False,False
106304-coinbase.com,com,0.49543944,phishtank,False,19.0,3.9321380397593733,1.0,0.0,0.0,False,True
